year,round,date,circuit_name,driver_code,driver_number,team_name,grid_position,classified_position,status,points_real
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,MAG,20,Haas F1 Team,20.0,18,Lapped,0.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,BOT,77,Kick Sauber,16.0,19,Lapped,0.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,VER,1,Red Bull Racing,2.0,2,Finished,18.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,ZHO,24,Kick Sauber,17.0,20,Lapped,0.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,LEC,16,Ferrari,6.0,3,Finished,15.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,PIA,81,McLaren,3.0,4,Finished,12.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,SAI,55,Ferrari,10.0,5,Finished,10.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,PER,11,Red Bull Racing,5.0,6,Finished,8.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,RUS,63,Mercedes,4.0,7,Finished,6.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,HAM,44,Mercedes,14.0,8,Finished,4.0
2024,15,2024-08-25 13:00:00+00:00,Dutch Grand Prix,GAS,10,Alpine,9.0,9,Lapped,2.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,LEC,16,Ferrari,4.0,1,Finished,25.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,MAG,20,Haas F1 Team,13.0,10,Finished,1.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,ALO,14,Aston Martin,11.0,11,Finished,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,COL,43,Williams,18.0,12,Finished,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,RIC,3,RB,12.0,13,Finished,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,OCO,31,Alpine,15.0,14,Lapped,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,GAS,10,Alpine,14.0,15,Lapped,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,BOT,77,Kick Sauber,19.0,16,Lapped,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,HUL,27,Haas F1 Team,10.0,17,Lapped,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,ZHO,24,Kick Sauber,20.0,18,Lapped,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,STR,18,Aston Martin,17.0,19,Lapped,0.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,PIA,81,McLaren,2.0,2,Finished,18.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,NOR,4,McLaren,1.0,3,Finished,16.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,SAI,55,Ferrari,5.0,4,Finished,12.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,HAM,44,Mercedes,6.0,5,Finished,10.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,VER,1,Red Bull Racing,7.0,6,Finished,8.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,RUS,63,Mercedes,3.0,7,Finished,6.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,PER,11,Red Bull Racing,8.0,8,Finished,4.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,ALB,23,Williams,9.0,9,Finished,2.0
2024,16,2024-09-01 13:00:00+00:00,Italian Grand Prix,TSU,22,RB,16.0,R,Retired,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,PIA,81,McLaren,2.0,1,Finished,25.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,BEA,50,Haas F1 Team,10.0,10,Finished,1.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,HUL,27,Haas F1 Team,12.0,11,Finished,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,GAS,10,Alpine,18.0,12,Finished,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,RIC,3,RB,14.0,13,Finished,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,ZHO,24,Kick Sauber,17.0,14,Finished,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,OCO,31,Alpine,20.0,15,Lapped,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,BOT,77,Kick Sauber,16.0,16,Lapped,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,PER,11,Red Bull Racing,4.0,17,Retired,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,SAI,55,Ferrari,3.0,18,Retired,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,STR,18,Aston Martin,13.0,19,Retired,0.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,LEC,16,Ferrari,1.0,2,Finished,18.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,RUS,63,Mercedes,5.0,3,Finished,15.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,NOR,4,McLaren,15.0,4,Finished,13.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,VER,1,Red Bull Racing,6.0,5,Finished,10.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,ALO,14,Aston Martin,7.0,6,Finished,8.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,ALB,23,Williams,9.0,7,Finished,6.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,COL,43,Williams,8.0,8,Finished,4.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,HAM,44,Mercedes,19.0,9,Finished,2.0
2024,17,2024-09-15 11:00:00+00:00,Azerbaijan Grand Prix,TSU,22,RB,11.0,R,Retired,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,NOR,4,McLaren,1.0,1,Finished,25.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,PER,11,Red Bull Racing,13.0,10,Lapped,1.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,COL,43,Williams,12.0,11,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,TSU,22,RB,8.0,12,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,OCO,31,Alpine,15.0,13,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,STR,18,Aston Martin,17.0,14,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,ZHO,24,Kick Sauber,20.0,15,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,BOT,77,Kick Sauber,19.0,16,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,GAS,10,Alpine,18.0,17,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,RIC,3,RB,16.0,18,Lapped,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,MAG,20,Haas F1 Team,14.0,19,Retired,0.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,VER,1,Red Bull Racing,2.0,2,Finished,18.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,PIA,81,McLaren,5.0,3,Finished,15.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,RUS,63,Mercedes,4.0,4,Finished,12.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,LEC,16,Ferrari,9.0,5,Finished,10.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,HAM,44,Mercedes,3.0,6,Finished,8.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,SAI,55,Ferrari,10.0,7,Finished,6.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,ALO,14,Aston Martin,7.0,8,Lapped,4.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,HUL,27,Haas F1 Team,6.0,9,Lapped,2.0
2024,18,2024-09-22 12:00:00+00:00,Singapore Grand Prix,ALB,23,Williams,11.0,R,Retired,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,LEC,16,Ferrari,4.0,1,Finished,25.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,COL,43,Williams,15.0,10,Finished,1.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,MAG,20,Haas F1 Team,8.0,11,Finished,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,GAS,10,Alpine,6.0,12,Finished,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,ALO,14,Aston Martin,7.0,13,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,TSU,22,RB,10.0,14,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,STR,18,Aston Martin,13.0,15,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,ALB,23,Williams,14.0,16,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,BOT,77,Kick Sauber,16.0,17,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,OCO,31,Alpine,12.0,18,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,ZHO,24,Kick Sauber,18.0,19,Lapped,0.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,SAI,55,Ferrari,3.0,2,Finished,18.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,VER,1,Red Bull Racing,2.0,3,Finished,15.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,NOR,4,McLaren,1.0,4,Finished,12.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,PIA,81,McLaren,5.0,5,Finished,10.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,RUS,63,Mercedes,20.0,6,Finished,8.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,PER,11,Red Bull Racing,9.0,7,Finished,6.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,HUL,27,Haas F1 Team,11.0,8,Finished,4.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,LAW,30,RB,19.0,9,Finished,2.0
2024,19,2024-10-20 19:00:00+00:00,United States Grand Prix,HAM,44,Mercedes,17.0,R,Retired,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,SAI,55,Ferrari,1.0,1,Finished,25.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,GAS,10,Alpine,8.0,10,Lapped,1.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,STR,18,Aston Martin,14.0,11,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,COL,43,Williams,16.0,12,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,OCO,31,Alpine,0.0,13,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,BOT,77,Kick Sauber,15.0,14,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,ZHO,24,Kick Sauber,19.0,15,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,LAW,30,RB,12.0,16,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,PER,11,Red Bull Racing,18.0,17,Lapped,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,NOR,4,McLaren,3.0,2,Finished,18.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,LEC,16,Ferrari,4.0,3,Finished,16.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,HAM,44,Mercedes,6.0,4,Finished,12.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,RUS,63,Mercedes,5.0,5,Finished,10.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,VER,1,Red Bull Racing,2.0,6,Finished,8.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,MAG,20,Haas F1 Team,7.0,7,Finished,6.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,PIA,81,McLaren,17.0,8,Finished,4.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,HUL,27,Haas F1 Team,10.0,9,Lapped,2.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,ALO,14,Aston Martin,13.0,R,Retired,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,ALB,23,Williams,9.0,R,Retired,0.0
2024,20,2024-10-27 20:00:00+00:00,Mexico City Grand Prix,TSU,22,RB,11.0,R,Retired,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,VER,1,Red Bull Racing,17.0,1,Finished,26.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,HAM,44,Mercedes,14.0,10,Finished,1.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,PER,11,Red Bull Racing,12.0,11,Finished,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,BEA,50,Haas F1 Team,15.0,12,Finished,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,BOT,77,Kick Sauber,11.0,13,Finished,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,ALO,14,Aston Martin,9.0,14,Finished,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,ZHO,24,Kick Sauber,19.0,15,Finished,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,OCO,31,Alpine,4.0,2,Finished,18.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,GAS,10,Alpine,13.0,3,Finished,15.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,RUS,63,Mercedes,2.0,4,Finished,12.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,LEC,16,Ferrari,6.0,5,Finished,10.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,NOR,4,McLaren,1.0,6,Finished,8.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,TSU,22,RB,3.0,7,Finished,6.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,PIA,81,McLaren,8.0,8,Finished,4.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,LAW,30,RB,5.0,9,Finished,2.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,HUL,27,Haas F1 Team,18.0,D,Disqualified,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,SAI,55,Ferrari,20.0,R,Retired,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,COL,43,Williams,16.0,R,Retired,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,ALB,23,Williams,7.0,W,Did not start,0.0
2024,21,2024-11-03 15:30:00+00:00,São Paulo Grand Prix,STR,18,Aston Martin,10.0,W,Did not start,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,RUS,63,Mercedes,1.0,1,Finished,25.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,PER,11,Red Bull Racing,15.0,10,Finished,1.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,ALO,14,Aston Martin,16.0,11,Finished,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,MAG,20,Haas F1 Team,12.0,12,Finished,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,ZHO,24,Kick Sauber,13.0,13,Finished,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,COL,43,Williams,20.0,14,Finished,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,STR,18,Aston Martin,18.0,15,Finished,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,LAW,30,RB,14.0,16,Finished,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,OCO,31,Alpine,11.0,17,Lapped,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,BOT,77,Kick Sauber,19.0,18,Lapped,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,HAM,44,Mercedes,10.0,2,Finished,18.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,SAI,55,Ferrari,2.0,3,Finished,15.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,LEC,16,Ferrari,4.0,4,Finished,12.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,VER,1,Red Bull Racing,5.0,5,Finished,10.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,NOR,4,McLaren,6.0,6,Finished,9.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,PIA,81,McLaren,8.0,7,Finished,6.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,HUL,27,Haas F1 Team,9.0,8,Finished,4.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,TSU,22,RB,7.0,9,Finished,2.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,ALB,23,Williams,17.0,R,Retired,0.0
2024,22,2024-11-24 06:00:00+00:00,Las Vegas Grand Prix,GAS,10,Alpine,3.0,R,Retired,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,VER,1,Red Bull Racing,2.0,1,Finished,25.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,NOR,4,McLaren,3.0,10,Finished,2.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,BOT,77,Kick Sauber,13.0,11,Finished,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,HAM,44,Mercedes,6.0,12,Finished,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,TSU,22,RB,14.0,13,Finished,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,LAW,30,RB,17.0,14,Finished,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,ALB,23,Williams,16.0,15,Lapped,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,LEC,16,Ferrari,5.0,2,Finished,18.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,PIA,81,McLaren,4.0,3,Finished,15.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,RUS,63,Mercedes,1.0,4,Finished,12.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,GAS,10,Alpine,11.0,5,Finished,10.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,SAI,55,Ferrari,7.0,6,Finished,8.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,ALO,14,Aston Martin,8.0,7,Finished,6.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,ZHO,24,Kick Sauber,12.0,8,Finished,4.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,MAG,20,Haas F1 Team,10.0,9,Finished,2.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,HUL,27,Haas F1 Team,18.0,R,Retired,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,PER,11,Red Bull Racing,9.0,R,Retired,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,STR,18,Aston Martin,15.0,R,Retired,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,COL,43,Williams,19.0,R,Retired,0.0
2024,23,2024-12-01 16:00:00+00:00,Qatar Grand Prix,OCO,31,Alpine,20.0,R,Retired,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,NOR,4,McLaren,1.0,1,Finished,25.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,PIA,81,McLaren,2.0,10,Finished,1.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,ALB,23,Williams,18.0,11,Lapped,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,TSU,22,RB,11.0,12,Lapped,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,ZHO,24,Kick Sauber,15.0,13,Lapped,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,STR,18,Aston Martin,13.0,14,Lapped,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,DOO,61,Alpine,17.0,15,Lapped,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,MAG,20,Haas F1 Team,14.0,16,Lapped,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,LAW,30,RB,12.0,17,Retired,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,SAI,55,Ferrari,3.0,2,Finished,18.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,LEC,16,Ferrari,19.0,3,Finished,15.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,HAM,44,Mercedes,16.0,4,Finished,12.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,RUS,63,Mercedes,6.0,5,Finished,10.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,VER,1,Red Bull Racing,4.0,6,Finished,8.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,GAS,10,Alpine,5.0,7,Finished,6.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,HUL,27,Haas F1 Team,7.0,8,Finished,4.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,ALO,14,Aston Martin,8.0,9,Finished,2.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,BOT,77,Kick Sauber,9.0,R,Retired,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,COL,43,Williams,20.0,R,Retired,0.0
2024,24,2024-12-08 13:00:00+00:00,Abu Dhabi Grand Prix,PER,11,Red Bull Racing,10.0,R,Retired,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,NOR,4,McLaren,1.0,1,Finished,25.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,HAM,44,Ferrari,8.0,10,Finished,1.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,GAS,10,Alpine,9.0,11,Finished,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,TSU,22,Racing Bulls,5.0,12,Finished,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,OCO,31,Haas F1 Team,19.0,13,Finished,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,BEA,87,Haas F1 Team,20.0,14,Finished,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,VER,1,Red Bull Racing,3.0,2,Finished,18.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,RUS,63,Mercedes,4.0,3,Finished,15.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,ANT,12,Mercedes,16.0,4,Finished,12.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,ALB,23,Williams,6.0,5,Finished,10.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,STR,18,Aston Martin,13.0,6,Finished,8.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,HUL,27,Kick Sauber,17.0,7,Finished,6.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,LEC,16,Ferrari,7.0,8,Finished,4.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,PIA,81,McLaren,2.0,9,Finished,2.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,LAW,30,Red Bull Racing,18.0,R,Retired,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,BOR,5,Kick Sauber,15.0,R,Retired,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,ALO,14,Aston Martin,12.0,R,Retired,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,SAI,55,Williams,10.0,R,Retired,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,DOO,7,Alpine,14.0,R,Retired,0.0
2025,1,2025-03-16 04:00:00+00:00,Australian Grand Prix,HAD,6,Racing Bulls,11.0,R,Retired,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,PIA,81,McLaren,1.0,1,Finished,25.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,SAI,55,Williams,15.0,10,Finished,1.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,HAD,6,Racing Bulls,7.0,11,Finished,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,LAW,30,Red Bull Racing,20.0,12,Finished,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,DOO,7,Alpine,18.0,13,Finished,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,BOR,5,Kick Sauber,19.0,14,Lapped,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,HUL,27,Kick Sauber,12.0,15,Lapped,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,TSU,22,Racing Bulls,9.0,16,Lapped,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,NOR,4,McLaren,3.0,2,Finished,18.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,RUS,63,Mercedes,2.0,3,Finished,15.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,VER,1,Red Bull Racing,4.0,4,Finished,12.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,OCO,31,Haas F1 Team,11.0,5,Finished,10.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,ANT,12,Mercedes,8.0,6,Finished,8.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,ALB,23,Williams,10.0,7,Finished,6.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,BEA,87,Haas F1 Team,17.0,8,Finished,4.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,STR,18,Aston Martin,14.0,9,Finished,2.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,LEC,16,Ferrari,6.0,D,Disqualified,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,HAM,44,Ferrari,5.0,D,Disqualified,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,GAS,10,Alpine,16.0,D,Disqualified,0.0
2025,2,2025-03-23 07:00:00+00:00,Chinese Grand Prix,ALO,14,Aston Martin,13.0,R,Retired,0.0
2025,3,2025-04-06 05:00:00+00:00,Japanese Grand Prix,VER,1,Red Bull Racing,1.0,1,Finished,25.0
