year,round,driver,team,position,puntos_carrera,es_abandono
2022,8,OCO,Alpine,10,1,False
2022,8,BOT,Alfa Romeo,11,0,False
2022,8,ALB,Williams,12,0,False
2022,8,TSU,AlphaTauri,13,0,False
2022,8,MSC,Haas F1 Team,14,0,False
2022,8,LAT,Williams,15,0,False
2022,8,STR,Aston Martin,16,0,False
2022,8,MAG,Haas F1 Team,999,0,True
2022,8,ZHO,Alfa Romeo,999,0,True
2022,8,LEC,Ferrari,999,0,True
2022,8,SAI,Ferrari,999,0,True
2022,9,VER,Red Bull Racing,1,25,False
2022,9,SAI,Ferrari,2,18,False
2022,9,HAM,Mercedes,3,15,False
2022,9,RUS,Mercedes,4,12,False
2022,9,LEC,Ferrari,5,10,False
2022,9,OCO,Alpine,6,8,False
2022,9,BOT,Alfa Romeo,7,6,False
2022,9,ZHO,Alfa Romeo,8,4,False
2022,9,ALO,Alpine,9,2,False
2022,9,STR,Aston Martin,10,1,False
2022,9,RIC,McLaren,11,0,False
2022,9,VET,Aston Martin,12,0,False
2022,9,ALB,Williams,13,0,False
2022,9,GAS,AlphaTauri,14,0,False
2022,9,NOR,McLaren,15,0,False
2022,9,LAT,Williams,16,0,False
2022,9,MAG,Haas F1 Team,17,0,False
2022,9,TSU,AlphaTauri,999,0,True
2022,9,MSC,Haas F1 Team,999,0,True
2022,9,PER,Red Bull Racing,999,0,True
2022,10,SAI,Ferrari,1,25,False
2022,10,PER,Red Bull Racing,2,18,False
2022,10,HAM,Mercedes,3,15,False
2022,10,LEC,Ferrari,4,12,False
2022,10,ALO,Alpine,5,10,False
2022,10,NOR,McLaren,6,8,False
2022,10,VER,Red Bull Racing,7,6,False
2022,10,MSC,Haas F1 Team,8,4,False
2022,10,VET,Aston Martin,9,2,False
2022,10,MAG,Haas F1 Team,10,1,False
2022,10,STR,Aston Martin,11,0,False
2022,10,LAT,Williams,12,0,False
2022,10,RIC,McLaren,13,0,False
2022,10,TSU,AlphaTauri,14,0,False
2022,10,OCO,Alpine,999,0,True
2022,10,GAS,AlphaTauri,999,0,True
2022,10,BOT,Alfa Romeo,999,0,True
2022,10,RUS,Mercedes,999,0,True
2022,10,ZHO,Alfa Romeo,999,0,True
2022,10,ALB,Williams,999,0,True
2022,11,LEC,Ferrari,1,25,False
2022,11,VER,Red Bull Racing,2,18,False
2022,11,HAM,Mercedes,3,15,False
2022,11,RUS,Mercedes,4,12,False
2022,11,OCO,Alpine,5,10,False
2022,11,MSC,Haas F1 Team,6,8,False
2022,11,NOR,McLaren,7,6,False
2022,11,MAG,Haas F1 Team,8,4,False
2022,11,RIC,McLaren,9,2,False
2022,11,ALO,Alpine,10,1,False
2022,11,BOT,Alfa Romeo,11,0,False
2022,11,ALB,Williams,12,0,False
2022,11,STR,Aston Martin,13,0,False
2022,11,ZHO,Alfa Romeo,14,0,False
2022,11,GAS,AlphaTauri,15,0,False
2022,11,TSU,AlphaTauri,16,0,False
2022,11,VET,Aston Martin,17,0,False
2022,11,SAI,Ferrari,999,0,True
2022,11,LAT,Williams,999,0,True
2022,11,PER,Red Bull Racing,999,0,True
2022,12,VER,Red Bull Racing,1,25,False
2022,12,HAM,Mercedes,2,18,False
2022,12,RUS,Mercedes,3,15,False
2022,12,PER,Red Bull Racing,4,12,False
2022,12,SAI,Ferrari,5,10,False
2022,12,ALO,Alpine,6,8,False
2022,12,NOR,McLaren,7,6,False
2022,12,OCO,Alpine,8,4,False
2022,12,RIC,McLaren,9,2,False
2022,12,STR,Aston Martin,10,1,False
2022,12,VET,Aston Martin,11,0,False
2022,12,GAS,AlphaTauri,12,0,False
2022,12,ALB,Williams,13,0,False
2022,12,BOT,Alfa Romeo,14,0,False
2022,12,MSC,Haas F1 Team,15,0,False
2022,12,ZHO,Alfa Romeo,16,0,False
2022,12,LAT,Williams,999,0,True
2022,12,MAG,Haas F1 Team,999,0,True
2022,12,LEC,Ferrari,999,0,True
2022,12,TSU,AlphaTauri,999,0,True
2022,13,VER,Red Bull Racing,1,25,False
2022,13,HAM,Mercedes,2,18,False
2022,13,RUS,Mercedes,3,15,False
2022,13,SAI,Ferrari,4,12,False
2022,13,PER,Red Bull Racing,5,10,False
2022,13,LEC,Ferrari,6,8,False
2022,13,NOR,McLaren,7,6,False
2022,13,ALO,Alpine,8,4,False
2022,13,OCO,Alpine,9,2,False
2022,13,VET,Aston Martin,10,1,False
2022,13,STR,Aston Martin,11,0,False
2022,13,GAS,AlphaTauri,12,0,False
2022,13,ZHO,Alfa Romeo,13,0,False
2022,13,MSC,Haas F1 Team,14,0,False
2022,13,RIC,McLaren,15,0,False
2022,13,MAG,Haas F1 Team,16,0,False
2022,13,ALB,Williams,17,0,False
2022,13,LAT,Williams,18,0,False
2022,13,TSU,AlphaTauri,19,0,False
2022,13,BOT,Alfa Romeo,20,0,False
2022,14,VER,Red Bull Racing,1,25,False
2022,14,PER,Red Bull Racing,2,18,False
2022,14,SAI,Ferrari,3,15,False
2022,14,RUS,Mercedes,4,12,False
2022,14,ALO,Alpine,5,10,False
2022,14,LEC,Ferrari,6,8,False
2022,14,OCO,Alpine,7,6,False
2022,14,VET,Aston Martin,8,4,False
2022,14,GAS,AlphaTauri,9,2,False
2022,14,ALB,Williams,10,1,False
2022,14,STR,Aston Martin,11,0,False
2022,14,NOR,McLaren,12,0,False
2022,14,TSU,AlphaTauri,13,0,False
2022,14,ZHO,Alfa Romeo,14,0,False
2022,14,RIC,McLaren,15,0,False
2022,14,MAG,Haas F1 Team,16,0,False
2022,14,MSC,Haas F1 Team,17,0,False
2022,14,LAT,Williams,18,0,False
2022,14,BOT,Alfa Romeo,999,0,True
2022,14,HAM,Mercedes,999,0,True
2022,15,VER,Red Bull Racing,1,25,False
2022,15,RUS,Mercedes,2,18,False
2022,15,LEC,Ferrari,3,15,False
2022,15,HAM,Mercedes,4,12,False
2022,15,PER,Red Bull Racing,5,10,False
2022,15,ALO,Alpine,6,8,False
2022,15,NOR,McLaren,7,6,False
2022,15,SAI,Ferrari,8,4,False
2022,15,OCO,Alpine,9,2,False
2022,15,STR,Aston Martin,10,1,False
2022,15,GAS,AlphaTauri,11,0,False
2022,15,ALB,Williams,12,0,False
2022,15,MSC,Haas F1 Team,13,0,False
2022,15,VET,Aston Martin,14,0,False
2022,15,MAG,Haas F1 Team,15,0,False
2022,15,ZHO,Alfa Romeo,16,0,False
2022,15,RIC,McLaren,17,0,False
2022,15,LAT,Williams,18,0,False
2022,15,BOT,Alfa Romeo,999,0,True
2022,15,TSU,AlphaTauri,999,0,True
2022,16,VER,Red Bull Racing,1,25,False
2022,16,LEC,Ferrari,2,18,False
2022,16,RUS,Mercedes,3,15,False
2022,16,SAI,Ferrari,4,12,False
2022,16,HAM,Mercedes,5,10,False
2022,16,PER,Red Bull Racing,6,8,False
2022,16,NOR,McLaren,7,6,False
2022,16,GAS,AlphaTauri,8,4,False
2022,16,DEV,Williams,9,2,False
2022,16,ZHO,Alfa Romeo,10,1,False
2022,16,OCO,Alpine,11,0,False
2022,16,MSC,Haas F1 Team,12,0,False
2022,16,BOT,Alfa Romeo,13,0,False
2022,16,TSU,AlphaTauri,14,0,False
2022,16,LAT,Williams,15,0,False
2022,16,MAG,Haas F1 Team,16,0,False
2022,16,RIC,McLaren,999,0,True
2022,16,STR,Aston Martin,999,0,True
2022,16,ALO,Alpine,999,0,True
2022,16,VET,Aston Martin,999,0,True
2022,17,PER,Red Bull Racing,1,25,False
2022,17,LEC,Ferrari,2,18,False
2022,17,SAI,Ferrari,3,15,False
2022,17,NOR,McLaren,4,12,False
2022,17,RIC,McLaren,5,10,False
2022,17,STR,Aston Martin,6,8,False
2022,17,VER,Red Bull Racing,7,6,False
2022,17,VET,Aston Martin,8,4,False
2022,17,HAM,Mercedes,9,2,False
2022,17,GAS,AlphaTauri,10,1,False
2022,17,BOT,Alfa Romeo,11,0,False
2022,17,MAG,Haas F1 Team,12,0,False
2022,17,MSC,Haas F1 Team,13,0,False
2022,17,RUS,Mercedes,14,0,False
2022,17,TSU,AlphaTauri,999,0,True
2022,17,OCO,Alpine,999,0,True
2022,17,ALB,Williams,999,0,True
2022,17,ALO,Alpine,999,0,True
2022,17,LAT,Williams,999,0,True
2022,17,ZHO,Alfa Romeo,999,0,True
2022,18,VER,Red Bull Racing,1,25,False
2022,18,PER,Red Bull Racing,2,18,False
2022,18,LEC,Ferrari,3,15,False
2022,18,OCO,Alpine,4,12,False
2022,18,HAM,Mercedes,5,10,False
2022,18,VET,Aston Martin,6,8,False
2022,18,ALO,Alpine,7,6,False
2022,18,RUS,Mercedes,8,4,False
2022,18,LAT,Williams,9,2,False
2022,18,NOR,McLaren,10,1,False
2022,18,RIC,McLaren,11,0,False
2022,18,STR,Aston Martin,12,0,False
2022,18,TSU,AlphaTauri,13,0,False
2022,18,MAG,Haas F1 Team,14,0,False
2022,18,BOT,Alfa Romeo,15,0,False
2022,18,ZHO,Alfa Romeo,16,0,False
2022,18,MSC,Haas F1 Team,17,0,False
2022,18,GAS,AlphaTauri,18,0,False
2022,18,SAI,Ferrari,999,0,True
2022,18,ALB,Williams,999,0,True
2022,19,VER,Red Bull Racing,1,25,False
2022,19,HAM,Mercedes,2,18,False
2022,19,LEC,Ferrari,3,15,False
2022,19,PER,Red Bull Racing,4,12,False
2022,19,RUS,Mercedes,5,10,False
2022,19,NOR,McLaren,6,8,False
2022,19,ALO,Alpine,7,6,False
2022,19,VET,Aston Martin,8,4,False
2022,19,MAG,Haas F1 Team,9,2,False
2022,19,TSU,AlphaTauri,10,1,False
2022,19,OCO,Alpine,11,0,False
2022,19,ZHO,Alfa Romeo,12,0,False
2022,19,ALB,Williams,13,0,False
2022,19,GAS,AlphaTauri,14,0,False
2022,19,MSC,Haas F1 Team,15,0,False
2022,19,RIC,McLaren,16,0,False
2022,19,LAT,Williams,17,0,False
2022,19,STR,Aston Martin,999,0,True
2022,19,BOT,Alfa Romeo,999,0,True
2022,19,SAI,Ferrari,999,0,True
2022,20,VER,Red Bull Racing,1,25,False
2022,20,HAM,Mercedes,2,18,False
2022,20,PER,Red Bull Racing,3,15,False
2022,20,RUS,Mercedes,4,12,False
2022,20,SAI,Ferrari,5,10,False
2022,20,LEC,Ferrari,6,8,False
2022,20,RIC,McLaren,7,6,False
2022,20,OCO,Alpine,8,4,False
2022,20,NOR,McLaren,9,2,False
2022,20,BOT,Alfa Romeo,10,1,False
2022,20,GAS,AlphaTauri,11,0,False
2022,20,ALB,Williams,12,0,False
2022,20,ZHO,Alfa Romeo,13,0,False
2022,20,VET,Aston Martin,14,0,False
2022,20,STR,Aston Martin,15,0,False
2022,20,MSC,Haas F1 Team,16,0,False
2022,20,MAG,Haas F1 Team,17,0,False
2022,20,LAT,Williams,18,0,False
2022,20,ALO,Alpine,19,0,False
2022,20,TSU,AlphaTauri,999,0,True
2022,21,RUS,Mercedes,1,25,False
2022,21,HAM,Mercedes,2,18,False
2022,21,SAI,Ferrari,3,15,False
2022,21,LEC,Ferrari,4,12,False
2022,21,ALO,Alpine,5,10,False
2022,21,VER,Red Bull Racing,6,8,False
2022,21,PER,Red Bull Racing,7,6,False
2022,21,OCO,Alpine,8,4,False
2022,21,BOT,Alfa Romeo,9,2,False
2022,21,STR,Aston Martin,10,1,False
2022,21,VET,Aston Martin,11,0,False
2022,21,ZHO,Alfa Romeo,12,0,False
2022,21,MSC,Haas F1 Team,13,0,False
2022,21,GAS,AlphaTauri,14,0,False
2022,21,ALB,Williams,15,0,False
2022,21,LAT,Williams,16,0,False
2022,21,TSU,AlphaTauri,17,0,False
2022,21,NOR,McLaren,999,0,True
2022,21,MAG,Haas F1 Team,999,0,True
2022,21,RIC,McLaren,999,0,True
2022,22,VER,Red Bull Racing,1,25,False
2022,22,LEC,Ferrari,2,18,False
2022,22,PER,Red Bull Racing,3,15,False
2022,22,SAI,Ferrari,4,12,False
2022,22,RUS,Mercedes,5,10,False
2022,22,NOR,McLaren,6,8,False
2022,22,OCO,Alpine,7,6,False
2022,22,STR,Aston Martin,8,4,False
2022,22,RIC,McLaren,9,2,False
2022,22,VET,Aston Martin,10,1,False
2022,22,TSU,AlphaTauri,11,0,False
2022,22,ZHO,Alfa Romeo,12,0,False
2022,22,ALB,Williams,13,0,False
2022,22,GAS,AlphaTauri,14,0,False
2022,22,BOT,Alfa Romeo,15,0,False
2022,22,MSC,Haas F1 Team,16,0,False
2022,22,MAG,Haas F1 Team,17,0,False
2022,22,HAM,Mercedes,18,0,False
2022,22,LAT,Williams,19,0,False
2022,22,ALO,Alpine,999,0,True
2023,1,VER,Red Bull Racing,1,25,False
2023,1,PER,Red Bull Racing,2,18,False
2023,1,ALO,Aston Martin,3,15,False
2023,1,SAI,Ferrari,4,12,False
2023,1,HAM,Mercedes,5,10,False
2023,1,STR,Aston Martin,6,8,False
2023,1,RUS,Mercedes,7,6,False
2023,1,BOT,Alfa Romeo,8,4,False
2023,1,GAS,Alpine,9,2,False
2023,1,ALB,Williams,10,1,False
2023,1,TSU,AlphaTauri,11,0,False
2023,1,SAR,Williams,12,0,False
2023,1,MAG,Haas F1 Team,13,0,False
2023,1,DEV,AlphaTauri,14,0,False
2023,1,HUL,Haas F1 Team,15,0,False
2023,1,ZHO,Alfa Romeo,16,0,False
2023,1,NOR,McLaren,17,0,False
2023,1,OCO,Alpine,999,0,True
2023,1,LEC,Ferrari,999,0,True
2023,1,PIA,McLaren,999,0,True
2023,2,PER,Red Bull Racing,1,25,False
2023,2,VER,Red Bull Racing,2,18,False
2023,2,ALO,Aston Martin,3,15,False
2023,2,RUS,Mercedes,4,12,False
2023,2,HAM,Mercedes,5,10,False
2023,2,SAI,Ferrari,6,8,False
2023,2,LEC,Ferrari,7,6,False
2023,2,OCO,Alpine,8,4,False
2023,2,GAS,Alpine,9,2,False
2023,2,MAG,Haas F1 Team,10,1,False
2023,2,TSU,AlphaTauri,11,0,False
2023,2,HUL,Haas F1 Team,12,0,False
2023,2,ZHO,Alfa Romeo,13,0,False
2023,2,DEV,AlphaTauri,14,0,False
2023,2,PIA,McLaren,15,0,False
2023,2,SAR,Williams,16,0,False
2023,2,NOR,McLaren,17,0,False
2023,2,BOT,Alfa Romeo,18,0,False
2023,2,ALB,Williams,999,0,True
2023,2,STR,Aston Martin,999,0,True
2023,3,VER,Red Bull Racing,1,25,False
2023,3,HAM,Mercedes,2,18,False
2023,3,ALO,Aston Martin,3,15,False
2023,3,STR,Aston Martin,4,12,False
2023,3,PER,Red Bull Racing,5,10,False
2023,3,NOR,McLaren,6,8,False
2023,3,HUL,Haas F1 Team,7,6,False
2023,3,PIA,McLaren,8,4,False
2023,3,ZHO,Alfa Romeo,9,2,False
2023,3,TSU,AlphaTauri,10,1,False
2023,3,BOT,Alfa Romeo,11,0,False
2023,3,SAI,Ferrari,12,0,False
2023,3,GAS,Alpine,13,0,False
2023,3,OCO,Alpine,14,0,False
2023,3,DEV,AlphaTauri,15,0,False
2023,3,SAR,Williams,16,0,False
2023,3,MAG,Haas F1 Team,17,0,False
2023,3,RUS,Mercedes,999,0,True
2023,3,ALB,Williams,999,0,True
2023,3,LEC,Ferrari,999,0,True
2023,4,PER,Red Bull Racing,1,25,False
2023,4,VER,Red Bull Racing,2,18,False
2023,4,LEC,Ferrari,3,15,False
2023,4,ALO,Aston Martin,4,12,False
2023,4,SAI,Ferrari,5,10,False
2023,4,HAM,Mercedes,6,8,False
2023,4,STR,Aston Martin,7,6,False
2023,4,RUS,Mercedes,8,4,False
2023,4,NOR,McLaren,9,2,False
2023,4,TSU,AlphaTauri,10,1,False
2023,4,PIA,McLaren,11,0,False
2023,4,ALB,Williams,12,0,False
2023,4,MAG,Haas F1 Team,13,0,False
2023,4,GAS,Alpine,14,0,False
2023,4,OCO,Alpine,15,0,False
2023,4,SAR,Williams,16,0,False
2023,4,HUL,Haas F1 Team,17,0,False
2023,4,BOT,Alfa Romeo,18,0,False
2023,4,ZHO,Alfa Romeo,999,0,True
2023,4,DEV,AlphaTauri,999,0,True
2023,5,VER,Red Bull Racing,1,25,False
2023,5,PER,Red Bull Racing,2,18,False
2023,5,ALO,Aston Martin,3,15,False
2023,5,RUS,Mercedes,4,12,False
2023,5,SAI,Ferrari,5,10,False
2023,5,HAM,Mercedes,6,8,False
2023,5,LEC,Ferrari,7,6,False
2023,5,GAS,Alpine,8,4,False
2023,5,OCO,Alpine,9,2,False
2023,5,MAG,Haas F1 Team,10,1,False
2023,5,TSU,AlphaTauri,11,0,False
2023,5,STR,Aston Martin,12,0,False
2023,5,BOT,Alfa Romeo,13,0,False
2023,5,ALB,Williams,14,0,False
2023,5,HUL,Haas F1 Team,15,0,False
2023,5,ZHO,Alfa Romeo,16,0,False
2023,5,NOR,McLaren,17,0,False
2023,5,DEV,AlphaTauri,18,0,False
2023,5,PIA,McLaren,19,0,False
2023,5,SAR,Williams,20,0,False
2023,6,VER,Red Bull Racing,1,25,False
2023,6,ALO,Aston Martin,2,18,False
2023,6,OCO,Alpine,3,15,False
2023,6,HAM,Mercedes,4,12,False
2023,6,RUS,Mercedes,5,10,False
2023,6,LEC,Ferrari,6,8,False
2023,6,GAS,Alpine,7,6,False
2023,6,SAI,Ferrari,8,4,False
2023,6,NOR,McLaren,9,2,False
2023,6,PIA,McLaren,10,1,False
2023,6,BOT,Alfa Romeo,11,0,False
2023,6,DEV,AlphaTauri,12,0,False
2023,6,ZHO,Alfa Romeo,13,0,False
2023,6,ALB,Williams,14,0,False
2023,6,TSU,AlphaTauri,15,0,False
2023,6,PER,Red Bull Racing,16,0,False
2023,6,HUL,Haas F1 Team,17,0,False
2023,6,SAR,Williams,18,0,False
2023,6,MAG,Haas F1 Team,19,0,False
2023,6,STR,Aston Martin,999,0,True
2023,7,VER,Red Bull Racing,1,25,False
2023,7,HAM,Mercedes,2,18,False
2023,7,RUS,Mercedes,3,15,False
2023,7,PER,Red Bull Racing,4,12,False
2023,7,SAI,Ferrari,5,10,False
2023,7,STR,Aston Martin,6,8,False
2023,7,ALO,Aston Martin,7,6,False
2023,7,OCO,Alpine,8,4,False
2023,7,ZHO,Alfa Romeo,9,2,False
2023,7,GAS,Alpine,10,1,False
2023,7,LEC,Ferrari,11,0,False
2023,7,TSU,AlphaTauri,12,0,False
2023,7,PIA,McLaren,13,0,False
2023,7,DEV,AlphaTauri,14,0,False
2023,7,HUL,Haas F1 Team,15,0,False
2023,7,ALB,Williams,16,0,False
2023,7,NOR,McLaren,17,0,False
2023,7,MAG,Haas F1 Team,18,0,False
2023,7,BOT,Alfa Romeo,19,0,False
2023,7,SAR,Williams,20,0,False
2023,8,VER,Red Bull Racing,1,25,False
2023,8,ALO,Aston Martin,2,18,False
2023,8,HAM,Mercedes,3,15,False
2023,8,LEC,Ferrari,4,12,False
2023,8,SAI,Ferrari,5,10,False
2023,8,PER,Red Bull Racing,6,8,False
2023,8,ALB,Williams,7,6,False
2023,8,OCO,Alpine,8,4,False
2023,8,STR,Aston Martin,9,2,False
2023,8,BOT,Alfa Romeo,10,1,False
2023,8,PIA,McLaren,11,0,False
2023,8,GAS,Alpine,12,0,False
2023,8,NOR,McLaren,13,0,False
2023,8,TSU,AlphaTauri,14,0,False
2023,8,HUL,Haas F1 Team,15,0,False
2023,8,ZHO,Alfa Romeo,16,0,False
2023,8,MAG,Haas F1 Team,17,0,False
2023,8,DEV,AlphaTauri,18,0,False
2023,8,RUS,Mercedes,999,0,True
2023,8,SAR,Williams,999,0,True
2023,9,VER,Red Bull Racing,1,25,False
2023,9,LEC,Ferrari,2,18,False
2023,9,PER,Red Bull Racing,3,15,False
2023,9,NOR,McLaren,4,12,False
2023,9,ALO,Aston Martin,5,10,False
2023,9,SAI,Ferrari,6,8,False
2023,9,RUS,Mercedes,7,6,False
2023,9,HAM,Mercedes,8,4,False
2023,9,STR,Aston Martin,9,2,False
2023,9,GAS,Alpine,10,1,False
2023,9,ALB,Williams,11,0,False
2023,9,ZHO,Alfa Romeo,12,0,False
2023,9,SAR,Williams,13,0,False
2023,9,OCO,Alpine,14,0,False
2023,9,BOT,Alfa Romeo,15,0,False
2023,9,PIA,McLaren,16,0,False
2023,9,DEV,AlphaTauri,17,0,False
2023,9,MAG,Haas F1 Team,18,0,False
2023,9,TSU,AlphaTauri,19,0,False
2023,9,HUL,Haas F1 Team,999,0,True
2023,10,VER,Red Bull Racing,1,25,False
2023,10,NOR,McLaren,2,18,False
2023,10,HAM,Mercedes,3,15,False
2023,10,PIA,McLaren,4,12,False
2023,10,RUS,Mercedes,5,10,False
2023,10,PER,Red Bull Racing,6,8,False
2023,10,ALO,Aston Martin,7,6,False
2023,10,ALB,Williams,8,4,False
2023,10,LEC,Ferrari,9,2,False
2023,10,SAI,Ferrari,10,1,False
2023,10,SAR,Williams,11,0,False
2023,10,BOT,Alfa Romeo,12,0,False
2023,10,HUL,Haas F1 Team,13,0,False
2023,10,STR,Aston Martin,14,0,False
2023,10,ZHO,Alfa Romeo,15,0,False
2023,10,TSU,AlphaTauri,16,0,False
2023,10,DEV,AlphaTauri,17,0,False
2023,10,GAS,Alpine,18,0,False
2023,10,MAG,Haas F1 Team,999,0,True
2023,10,OCO,Alpine,999,0,True
2023,11,VER,Red Bull Racing,1,25,False
2023,11,NOR,McLaren,2,18,False
2023,11,PER,Red Bull Racing,3,15,False
2023,11,HAM,Mercedes,4,12,False
2023,11,PIA,McLaren,5,10,False
2023,11,RUS,Mercedes,6,8,False
2023,11,LEC,Ferrari,7,6,False
2023,11,SAI,Ferrari,8,4,False
2023,11,ALO,Aston Martin,9,2,False
2023,11,STR,Aston Martin,10,1,False
2023,11,ALB,Williams,11,0,False
2023,11,BOT,Alfa Romeo,12,0,False
2023,11,RIC,AlphaTauri,13,0,False
2023,11,HUL,Haas F1 Team,14,0,False
2023,11,TSU,AlphaTauri,15,0,False
2023,11,ZHO,Alfa Romeo,16,0,False
2023,11,MAG,Haas F1 Team,17,0,False
2023,11,SAR,Williams,18,0,False
2023,11,OCO,Alpine,999,0,True
2023,11,GAS,Alpine,999,0,True
2023,12,VER,Red Bull Racing,1,25,False
2023,12,PER,Red Bull Racing,2,18,False
2023,12,LEC,Ferrari,3,15,False
2023,12,HAM,Mercedes,4,12,False
2023,12,ALO,Aston Martin,5,10,False
2023,12,RUS,Mercedes,6,8,False
2023,12,NOR,McLaren,7,6,False
2023,12,OCO,Alpine,8,4,False
2023,12,STR,Aston Martin,9,2,False
2023,12,TSU,AlphaTauri,10,1,False
2023,12,GAS,Alpine,11,0,False
2023,12,BOT,Alfa Romeo,12,0,False
2023,12,ZHO,Alfa Romeo,13,0,False
2023,12,ALB,Williams,14,0,False
2023,12,MAG,Haas F1 Team,15,0,False
2023,12,RIC,AlphaTauri,16,0,False
2023,12,SAR,Williams,17,0,False
2023,12,HUL,Haas F1 Team,18,0,False
2023,12,SAI,Ferrari,999,0,True
2023,12,PIA,McLaren,999,0,True
2023,13,VER,Red Bull Racing,1,25,False
2023,13,ALO,Aston Martin,2,18,False
2023,13,GAS,Alpine,3,15,False
2023,13,PER,Red Bull Racing,4,12,False
2023,13,SAI,Ferrari,5,10,False
2023,13,HAM,Mercedes,6,8,False
2023,13,NOR,McLaren,7,6,False
2023,13,ALB,Williams,8,4,False
2023,13,PIA,McLaren,9,2,False
2023,13,OCO,Alpine,10,1,False
2023,13,STR,Aston Martin,11,0,False
2023,13,HUL,Haas F1 Team,12,0,False
2023,13,LAW,AlphaTauri,13,0,False
2023,13,BOT,Alfa Romeo,14,0,False
2023,13,TSU,AlphaTauri,15,0,False
2023,13,MAG,Haas F1 Team,16,0,False
2023,13,RUS,Mercedes,17,0,False
2023,13,ZHO,Alfa Romeo,999,0,True
2023,13,LEC,Ferrari,999,0,True
2023,13,SAR,Williams,999,0,True
2023,14,VER,Red Bull Racing,1,25,False
2023,14,PER,Red Bull Racing,2,18,False
2023,14,SAI,Ferrari,3,15,False
2023,14,LEC,Ferrari,4,12,False
2023,14,RUS,Mercedes,5,10,False
2023,14,HAM,Mercedes,6,8,False
2023,14,ALB,Williams,7,6,False
2023,14,NOR,McLaren,8,4,False
2023,14,ALO,Aston Martin,9,2,False
2023,14,BOT,Alfa Romeo,10,1,False
2023,14,LAW,AlphaTauri,11,0,False
2023,14,PIA,McLaren,12,0,False
2023,14,SAR,Williams,13,0,False
2023,14,ZHO,Alfa Romeo,14,0,False
2023,14,GAS,Alpine,15,0,False
2023,14,STR,Aston Martin,16,0,False
2023,14,HUL,Haas F1 Team,17,0,False
2023,14,MAG,Haas F1 Team,18,0,False
2023,14,OCO,Alpine,999,0,True
2023,14,TSU,AlphaTauri,999,0,True
2023,15,SAI,Ferrari,1,25,False
2023,15,NOR,McLaren,2,18,False
2023,15,HAM,Mercedes,3,15,False
2023,15,LEC,Ferrari,4,12,False
2023,15,VER,Red Bull Racing,5,10,False
2023,15,GAS,Alpine,6,8,False
2023,15,PIA,McLaren,7,6,False
2023,15,PER,Red Bull Racing,8,4,False
2023,15,LAW,AlphaTauri,9,2,False
2023,15,MAG,Haas F1 Team,10,1,False
2023,15,ALB,Williams,11,0,False
2023,15,ZHO,Alfa Romeo,12,0,False
2023,15,HUL,Haas F1 Team,13,0,False
2023,15,SAR,Williams,14,0,False
2023,15,ALO,Aston Martin,15,0,False
2023,15,RUS,Mercedes,16,0,False
2023,15,BOT,Alfa Romeo,999,0,True
2023,15,OCO,Alpine,999,0,True
2023,15,TSU,AlphaTauri,999,0,True
2023,15,STR,Aston Martin,999,0,True
2023,16,VER,Red Bull Racing,1,25,False
2023,16,NOR,McLaren,2,18,False
2023,16,PIA,McLaren,3,15,False
2023,16,LEC,Ferrari,4,12,False
2023,16,HAM,Mercedes,5,10,False
2023,16,SAI,Ferrari,6,8,False
2023,16,RUS,Mercedes,7,6,False
2023,16,ALO,Aston Martin,8,4,False
2023,16,OCO,Alpine,9,2,False
2023,16,GAS,Alpine,10,1,False
2023,16,LAW,AlphaTauri,11,0,False
2023,16,TSU,AlphaTauri,12,0,False
2023,16,ZHO,Alfa Romeo,13,0,False
2023,16,HUL,Haas F1 Team,14,0,False
2023,16,MAG,Haas F1 Team,15,0,False
2023,16,ALB,Williams,999,0,True
2023,16,SAR,Williams,999,0,True
2023,16,STR,Aston Martin,999,0,True
2023,16,PER,Red Bull Racing,999,0,True
2023,16,BOT,Alfa Romeo,999,0,True
2023,17,VER,Red Bull Racing,1,25,False
2023,17,PIA,McLaren,2,18,False
2023,17,NOR,McLaren,3,15,False
2023,17,RUS,Mercedes,4,12,False
2023,17,LEC,Ferrari,5,10,False
2023,17,ALO,Aston Martin,6,8,False
2023,17,OCO,Alpine,7,6,False
2023,17,BOT,Alfa Romeo,8,4,False
2023,17,ZHO,Alfa Romeo,9,2,False
2023,17,PER,Red Bull Racing,10,1,False
2023,17,STR,Aston Martin,11,0,False
2023,17,GAS,Alpine,12,0,False
2023,17,ALB,Williams,13,0,False
2023,17,MAG,Haas F1 Team,14,0,False
2023,17,TSU,AlphaTauri,15,0,False
2023,17,HUL,Haas F1 Team,16,0,False
2023,17,LAW,AlphaTauri,17,0,False
2023,17,SAR,Williams,999,0,True
2023,17,HAM,Mercedes,999,0,True
2023,17,SAI,Ferrari,999,0,True
2023,18,VER,Red Bull Racing,1,25,False
2023,18,NOR,McLaren,2,18,False
2023,18,SAI,Ferrari,3,15,False
2023,18,PER,Red Bull Racing,4,12,False
2023,18,RUS,Mercedes,5,10,False
2023,18,GAS,Alpine,6,8,False
2023,18,STR,Aston Martin,7,6,False
2023,18,TSU,AlphaTauri,8,4,False
2023,18,ALB,Williams,9,2,False
2023,18,SAR,Williams,10,1,False
2023,18,HUL,Haas F1 Team,11,0,False
2023,18,BOT,Alfa Romeo,12,0,False
2023,18,ZHO,Alfa Romeo,13,0,False
